ques,skill
8904,116
10171,16
6448,91
12368,97
12830,95
15431,100
9318,27
260,95
6165,18
11377,17
726,62
10348,85
4707,15
4446,33
9526,116
4801,86
10637,118
12094,76
12098,19
10263,28
7041,27
3435,28
8581,51
13240,68
4426,53
6919,30
2376,29
5651,23
11159,70
4075,76
6129,49
1697,84
2348,99
9482,73
8956,30
12454,93
6245,38
7422,116
9776,93
3819,67
8123,51
14941,11
14978,55
15420,104
4720,96
4061,2
2595,51
5215,77
6457,46
7843,80
11058,38
14109,110
6500,116
11229,15
12956,38
14860,55
11034,15
1858,112
6680,18
12197,48
2206,99
11580,22
15007,49
6124,18
6486,18
7501,93
4165,27
12614,49
121,54
6043,28
8189,16
9326,29
6462,27
2897,105
9406,85
1398,91
10929,61
12945,93
13073,32
13833,86
14575,64
7615,58
9359,65
7970,23
7049,93
5773,28
13505,37
8799,116
7942,81
7096,32
666,51
10235,92
12523,6
5824,28
12253,27
1776,6
548,51
1027,22
254,84
4785,96
9571,116
11423,111
4221,118
7710,92
9230,65
2517,74
7011,28
15275,52
4463,41
11289,79
2858,118
10796,73
13329,17
5729,2
12593,37
7429,68
12944,49
11574,120
2208,79
3917,24
4443,85
9138,56
13463,74
13685,86
15080,43
13865,112
15441,22
8825,84
6242,37
15170,36
4466,33
3461,67
5073,79
15156,119
14624,64
11607,81
10200,49
6564,18
3755,99
12309,67
1207,84
15227,42
5268,79
10326,85
2012,37
9822,59
285,92
2539,74
13670,71
532,67
2786,73
8648,97
7209,21
9494,118
2682,22
7229,74
2549,29
11141,70
12066,85
12483,97
10254,97
12399,61
13579,21
4484,53
3636,4
11374,17
3807,61
10746,59
7916,27
11397,38
8606,73
180,84
569,51
11937,81
12065,4
14699,64
3251,79
4309,41
190,37
8387,58
11248,24
12402,85
6910,27
3023,91
8782,81
9644,84
14138,110
12981,53
11662,37
1556,95
15349,55
2690,84
13507,85
11862,4
1637,84
3928,24
6691,18
7868,52
496,15
8980,60
9131,56
6058,64
5542,113
8771,81
1494,95
9630,18
4426,41
9763,103
10170,111
11591,22
11966,38
1356,84
1835,113
4089,11
2020,51
7227,21
10119,90
6054,28
10721,90
7288,37
7378,91
12743,4
14816,49
5148,79
88,120
9327,29
4506,112
1147,22
11814,69
4368,113
7431,116
13830,37
11486,26
14251,112
2837,118
8085,23
5835,28
12467,111
10768,59
2813,119
4776,29
11024,85
1425,119
4407,33
9738,28
4562,74
12012,85
1307,119
8613,73
2300,29
7326,116
875,73
5683,17
680,73
5744,33
4145,67
6546,18
12415,67
1421,84
14216,70
15020,55
898,51
14902,55
9875,59
780,51
1725,119
6708,73
6357,37
7072,37
992,73
8323,90
8276,90
11983,59
2835,73
7125,32
5279,105
12536,6
6802,5
10012,23
10140,92
15015,82
5179,77
3860,61
5240,77
1922,108
3280,79
14345,36
11440,24
6635,109
3542,67
5947,64
6474,37
408,72
3384,93
8002,29
708,51
2355,29
13769,71
2321,93
4870,33
5758,2
6707,49
12080,72
4125,118
5538,23
7114,21
10501,121
10909,108
5528,97
14559,116
15166,36
313,62
6416,5
8634,97
15199,36
9286,65
10970,29
12763,76
13114,118
14653,64
5315,72
7441,21
346,62
2749,87
7337,68
4698,74
12123,72
13124,67
43,114
7673,92
9346,29
2035,73
8610,73
8820,66
9592,27
7488,71
7252,32
8900,58
12475,49
4427,33
6425,27
11154,70
15577,14
4855,33
1030,76
10429,90
11886,72
14048,29
10898,67
10694,38
1816,113
5813,28
3520,88
3985,2
2791,51
7132,21
13831,37
3492,22
7118,32
10418,92
5512,113
4707,71
7807,116
12839,95
10100,81
10408,90
3321,28
11990,85
5114,79
517,73
2201,29
13882,15
14358,59
10310,97
250,22
4392,53
6960,29
3407,74
9331,5
12188,72
4469,41
13725,11
7887,93
2382,79
611,51
3967,2
5158,77
8504,120
3293,79
8439,120
1650,84
14019,59
3002,88
2676,119
2864,73
1365,119
5119,48
8513,111
4672,11
13563,68
1247,119
11765,37
9957,59
11034,71
12120,76
14825,18
7448,32
1113,119
6258,74
9839,59
84,119
2263,62
8348,95
12130,61
1520,95
6409,84
13296,17
14883,55
1857,112
2850,118
7363,92
8864,37
2799,73
8722,63
12989,67
10905,67
13458,74
7591,116
9591,51
10416,16
12362,113
13022,21
10658,53
8408,16
4016,2
4272,118
2879,118
2717,119
3585,51
13234,61
14574,64
372,72
8003,29
7895,27
9415,118
10952,49
13666,24
10938,108
13913,9
4871,41
5759,28
14527,74
11166,20
1154,119
4784,96
6323,118
4733,67
14483,97
14232,100
4315,86
10971,29
7419,32
394,72
10863,27
4391,85
13969,9
14459,110
10139,120
940,51
14928,55
11260,53
7138,32
15308,83
2763,84
451,6
9347,29
13580,61
755,84
4200,5
7742,103
9300,27
6915,56
10876,5
12541,113
3474,22
15042,82
6265,37
3906,53
4964,79
7846,1
3926,48
10172,87
11017,55
13911,25
14364,74
14639,64
9323,27
12109,72
10058,90
14505,36
13670,15
10757,61
5747,41
3949,2
3028,54
15179,36
2515,93
2890,51
7531,118
6502,116
10661,121
1675,84
8839,28
14666,64
5642,22
2001,38
9460,118
9797,81
7635,37
10827,23
3260,79
1997,50
5746,53
7265,32
14537,70
8690,97
7787,103
8862,97
4607,93
12074,37
12525,97
15535,22
10921,111
10280,97
11420,87
3199,59
4365,113
961,51
14429,65
15329,83
6424,87
1636,84
4014,2
15434,22
2808,84
7131,32
8524,111
8109,23
11257,48
12805,81
397,112
10869,67
9093,85
4293,96
10071,90
2078,51
3809,61
5664,93
13121,53
4505,112
7093,21
7800,103
5631,73
11442,108
13235,61
8419,97
12433,11
4961,79
10973,86
9177,13
6338,54
515,51
6695,86
13350,17
4212,118
12718,71
15343,42
2441,119
6736,28
12931,50
8697,97
9861,59
2488,54
9922,59
6414,29
1273,119
11906,112
1037,76
1420,84
11612,81
13534,108
11488,111
7258,32
6944,56
3082,51
4433,33
4486,53
8869,50
12314,67
3638,4
4201,29
14493,10
6879,56
9722,68
11005,56
5273,79
6498,5
2892,118
4429,53
12589,76
5654,23
9024,84
907,73
1315,84
10880,56
5016,79
8625,63
968,73
5886,28
1999,38
14221,70
13765,90
14881,18
9057,28
8631,97
12953,74
11246,28
15413,52
11915,81
1140,22
6673,73
3195,85
7176,32
12706,74
8844,37
15517,22
14401,38
15301,42
15672,97
474,48
8502,97
7167,32
1695,95
10595,59
10396,56
14737,36
1918,108
7542,84
11222,116
1078,119
1813,0
5187,77
4873,53
14025,8
13917,106
2387,66
3473,67
5419,110
14652,64
4674,59
697,73
7370,92
15320,42
2809,93
12962,93
11444,108
7232,21
15583,43
12948,24
3592,22
9065,53
9825,59
10513,30
10712,27
13488,61
9332,29
551,51
13726,11
13730,86
331,84
10395,30
13274,74
8273,90
5290,96
12967,93
8676,97
12971,38
2339,5
568,73
5532,37
14799,49
12957,71
13346,38
6269,93
2292,99
10998,56
14695,64
11359,17
5603,72
12330,53
5019,11
6302,37
10626,121
165,86
3064,107
7378,116
7155,21
2244,29
3648,59
3222,2
7716,92
6245,37
3796,99
7682,92
9050,84
9121,54
5708,108
8999,45
6714,28
14029,5
8767,81
11500,120
15548,22
10203,49
3511,96
3994,74
7169,32
11215,79
13331,21
5360,81
2760,66
8547,67
14217,20
8405,97
7144,32
12026,67
10551,87
734,22
7535,28
6128,86
9552,28
5061,79
6415,29
9662,81
10821,85
10892,49
15443,22
8220,90
3960,74
13914,25
6908,56
8684,111
4487,53
8432,16
8489,111
5911,28
6385,29
5143,118
9302,27
5184,77
10493,85
11057,71
6408,84
11361,17
14240,49
13818,37
1122,22
291,92
8304,90
12501,97
7231,21
7359,32
3790,61
871,73
9543,116
15185,36
4410,53
10188,111
12442,97
7078,32
14739,37
14326,36
1151,22
6589,109
12768,95
3428,85
12660,37
4055,24
1714,84
6788,93
8792,29
7898,84
9172,121
7405,68
4523,28
9405,85
12390,85
11460,112
2754,87
2023,51
243,2
2550,50
1311,119
6973,56
2137,79
10045,37
2544,71
12977,15
11902,108
7519,93
14734,10
2331,59
1609,84
4149,27
6312,76
1059,119
4153,88
2635,73
6167,86
12959,24
10196,38
11479,26
1328,84
6601,18
8092,90
9745,58
6060,28
11577,22
2012,38
8294,16
13778,74
14890,55
4671,11
6013,28
6483,18
5335,112
10571,81
14153,110
2934,118
7555,32
1770,112
4077,4
7357,116
650,51
5618,4
8186,28
9541,56
12379,51
15041,82
8260,23
9751,85
3554,67
470,72
4637,24
3004,96
5058,79
7205,32
8667,63
11144,70
15340,42
2222,29
6934,30
10057,90
14324,112
5584,11
6995,28
10865,6
13062,61
5743,85
9336,5
13313,17
12085,72
15216,119
1826,0
5509,85
13223,74
2031,73
10277,97
6725,28
12169,37
15559,22
10194,116
7075,37
166,51
5304,105
14665,64
3047,96
3881,84
6776,28
4261,6
11652,4
1542,95
4801,49
12151,72
75,119
6216,115
95,120
8147,118
8714,97
1845,6
12857,111
13075,32
3702,95
3904,2
3003,119
4858,53
2969,11
7355,91
3236,79
12127,112
6477,37
14708,64
9806,59
711,51
3481,96
4156,2
12097,37
13952,5
12482,76
14371,16
7193,21
11409,27
7117,21
10146,68
1133,22
5167,77
306,99
3430,28
15267,42
3,1
6419,5
12400,59
3791,61
9273,65
11348,79
7316,68
4472,53
10503,52
278,116
7430,68
5308,100
463,56
3258,84
7198,32
12799,18
13164,53
4050,24
8371,58
8850,37
1213,96
10925,27
12267,32
8165,58
14926,15
1937,108
11860,81
8047,58
9638,37
4396,85
15319,100
15456,22
10691,74
11575,22
2617,38
2104,79
11764,93
14169,90
1876,6
10928,111
6038,28
5435,73
9747,116
8816,112
4969,79
11142,70
1036,76
12836,4
11963,38
9328,27
2469,91
4395,53
13386,118
5819,28
14392,10
1771,6
3879,67
10752,59
10153,111
8607,51
12043,95
12588,76
4287,112
7689,92
5025,79
2223,29
5681,108
13647,18
14472,49
14781,25
4556,87
9184,65
3855,27
12393,77
12702,111
4276,118
9005,45
12892,49
6227,68
8553,118
3265,79
13546,18
1638,84
14886,55
6620,109
8867,37
9142,121
11231,38
1219,119
11700,95
261,71
8657,97
9470,29
11704,26
3369,74
4798,49
3669,95
1447,95
11073,61
1508,95
3506,85
6472,27
10161,16
13696,99
5988,64
8114,23
1024,22
3496,67
7218,32
11173,74
2838,118
12714,74
14280,97
8819,58
4143,85
810,51
3857,62
1384,84
8528,97
13109,67
12344,67
692,51
1560,119
492,41
5944,85
3820,67
5575,73
15231,42
10650,56
7098,21
6548,54
2851,118
6135,49
7084,32
11206,29
14745,37
4982,79
14694,64
15120,119
6034,58
13369,32
13355,21
11243,24
4136,59
13279,53
8160,118
8429,65
13088,32
13216,85
4203,5
7060,56
1014,76
12723,71
320,120
4739,97
2391,119
3738,28
4853,67
3923,24
5664,50
9724,92
6818,118
11010,74
7833,1
6053,64
4678,118
9444,67
10393,116
11020,55
11499,120
12832,37
13017,111
15233,42
11560,4
10366,59
487,85
6173,18
1449,84
7444,21
9316,5
3400,74
761,76
2775,66
6291,91
1739,119
13278,17
13910,18
9771,59
4691,118
4340,72
13839,18
13967,73
8141,84
9832,59
13016,32
12817,81
8290,90
11465,26
8219,90
8094,90
8239,23
912,73
2447,84
5830,28
11290,87
5820,2
3072,107
14088,61
6148,86
13538,108
1758,51
13913,8
713,51
4069,2
2252,99
595,51
3988,24
5046,54
10130,120
4814,18
14131,110
4433,85
15356,98
7372,68
5576,29
13993,113
6309,54
13969,8
1396,54
9941,59
14985,55
13280,17
11597,81
12659,76
9640,18
14867,55
2075,73
12484,97
2991,79
11962,121
2777,87
12342,67
12926,50
14374,37
2065,51
488,2
12531,6
6631,109
5248,77
12702,75
12450,32
4152,88
640,62
9238,65
4712,112
11938,81
518,51
242,96
8091,90
996,73
7987,29
5737,2
8643,97
11364,17
12786,91
9696,103
12715,93
13693,86
14477,6
1769,112
3288,99
4751,72
7356,116
7727,103
12270,21
2188,29
12668,91
4650,93
9028,84
7160,21
11079,86
7902,27
9774,81
4949,79
1451,4
241,41
15627,72
2131,29
8711,97
11833,95
14323,112
11856,72
8772,81
2889,73
5310,72
6572,18
4640,74
6340,118
12084,72
12610,79
4184,118
3934,24
7858,52
9597,27
13260,21
13450,37
15377,83
3340,71
3216,61
1825,113
14157,90
11149,70
7217,21
14309,111
14822,49
11125,71
5521,113
9317,29
4844,72
6272,28
3644,4
10038,23
9307,27
8608,51
108,76
8301,90
13212,118
12248,111
12662,37
11219,111
3487,22
3235,73
2314,27
7236,21
12130,111
7772,103
14707,64
876,73
13815,24
13934,86
1948,31
2054,73
3606,59
10275,20
12183,72
6519,116
9548,5
2290,29
8746,27
2367,99
10672,56
12035,81
8779,81
9638,18
3083,107
7758,80
13248,32
5469,31
10783,69
409,44
486,2
4653,50
9139,121
12243,3
9125,54
12751,4
13852,18
10526,65
945,51
14145,24
6461,29
13838,37
1410,95
605,73
6650,86
827,51
7500,38
8802,116
10374,21
2460,84
14003,23
5957,28
7476,15
1909,50
7352,21
6323,85
6541,54
2275,79
12158,76
4183,5
6008,28
2062,51
3152,67
4011,2
8831,112
11821,4
3869,96
5444,112
7760,1
2345,29
7627,58
8049,84
9721,116
1329,119
14197,70
12053,81
11412,79
10021,23
5990,47
7823,80
13647,37
34,71
4304,49
11654,4
6322,54
15085,98
14553,113
13731,86
5748,85
9964,103
13057,59
14435,117
6669,28
2036,73
10534,56
7688,92
10034,117
5680,108
6720,28
13418,17
5001,79
57,120
12735,37
9906,59
13768,32
15226,42
7360,91
12089,112
3241,79
14970,55
15374,83
4413,53
6596,109
1822,113
4878,33
13716,38
14128,110
2538,93
7122,21
10442,28
8572,51
9365,56
5172,77
146,96
5870,28
12663,37
10684,49
5233,105
10613,85
11163,20
13810,24
1464,4
7088,28
13065,61
9294,65
11292,79
11885,72
2922,118
11818,3
7345,68
2301,91
8386,58
13132,67
6909,29
1982,85
4378,33
10579,59
6638,109
11871,26
8584,73
12780,37
14033,65
7312,116
7496,71
3852,29
7411,116
7853,117
12666,76
12838,4
14893,55
2485,54
8760,81
15102,119
1506,84
1863,112
5271,79
653,51
302,99
3993,2
7383,91
2765,95
7387,28
3500,22
12732,38
13839,37
535,51
4454,41
10375,21
4610,41
942,51
9396,85
12708,15
15409,42
2545,85
4231,51
5763,28
5412,118
1401,84
8414,16
9339,5
13713,86
8569,73
7329,116
9011,30
4339,72
11451,3
3817,96
5136,112
11930,44
13595,86
10701,56
10469,44
244,84
2228,29
5107,79
803,73
13453,29
13102,53
1984,68
13642,86
15143,119
4794,15
8474,111
14202,110
7584,21
6122,49
6731,28
4861,53
8541,85
11996,67
10458,49
3205,59
11065,15
15545,22
11132,49
12275,61
4210,88
987,51
3617,4
4196,27
6925,5
7536,28
1452,95
6416,27
774,119
4024,2
7660,38
1513,95
12029,118
12831,76
15460,22
4414,33
9019,84
5557,53
13921,25
4475,53
7836,80
9484,58
389,44
7215,21
12814,95
10771,59
3774,61
5865,28
13522,68
2051,73
6449,54
11934,74
9625,116
5305,53
9798,81
7494,71
2269,29
8880,28
1058,119
6863,28
12691,76
911,73
327,118
7645,90
9318,5
4440,41
564,99
5367,81
6377,54
4564,74
9887,59
4587,91
5104,79
9948,59
8137,51
4119,24
7331,68
10974,18
5337,23
12548,97
13759,117
2547,50
15676,113
6700,109
14874,55
3169,59
3957,2
6044,28
9236,94
14381,37
13436,53
5209,77
14509,112
15187,36
5393,118
2609,108
8234,90
13273,15
11594,22
890,51
9690,121
9174,94
12784,76
10189,97
14298,59
8519,111
4843,72
7374,68
5214,105
23,93
8651,63
12524,6
12254,29
4189,118
13225,61
1891,6
3653,59
5416,79
15347,72
10094,81
7012,28
8698,97
11191,74
10678,59
7795,103
5669,108
13050,61
14004,120
10739,59
15543,22
2560,37
12182,72
13794,76
13397,17
5351,22
14403,49
13784,74
10050,58
12941,11
4862,33
4022,2
15124,119
12741,37
15442,22
15660,97
1444,4
12566,48
13424,32
6950,56
813,51
9433,85
263,22
10398,68
12599,56
8427,16
695,51
5407,38
12191,72
1306,84
5890,28
9851,59
3590,96
7101,21
15005,86
9030,84
6674,73
14064,111
10234,16
5558,33
3015,67
8116,23
3775,61
4466,67
7992,29
162,73
9053,30
6929,29
239,85
13476,68
8878,91
6261,74
5443,112
8355,58
7907,27
14301,16
295,116
4954,79
14106,110
10970,27
2833,73
1352,119
15487,22
2928,73
14021,113
3208,107
15379,36
13566,86
13819,100
9319,5
2611,108
4441,33
10838,18
12322,67
393,69
1632,30
9346,27
6103,18
11863,4
2678,84
10875,27
5969,74
669,73
14290,37
7238,21
6317,91
8350,29
11401,93
12496,97
2145,51
13920,106
6055,28
9247,94
9322,29
4460,41
7028,49
10147,68
9308,88
10043,23
9312,27
13417,32
6819,118
4379,53
3250,79
14789,49
1148,22
6078,86
10988,56
2335,27
431,72
14419,76
11230,5
8852,37
8033,29
2453,76
4473,67
5836,28
8591,51
13902,72
11852,72
13293,118
6990,28
4777,27
7145,21
13175,118
2841,51
11031,93
5005,59
1218,119
2006,4
14395,36
6828,30
15373,83
51,74
14988,55
3059,107
14768,82
13051,61
8784,81
13422,28
4492,33
6771,28
12856,61
12652,32
5474,31
14870,55
505,51
8338,16
9201,56
12999,74
12069,59
15200,36
8827,66
11837,79
10299,97
4967,79
9534,85
7815,1
12979,38
11717,81
14028,27
11556,81
282,92
14703,64
8098,23
5901,28
11603,22
11367,17
12102,76
13733,86
794,51
6603,109
8736,97
10915,56
12708,71
3224,40
14346,36
676,51
7163,21
2896,105
9200,94
10834,56
13747,90
11518,22
2423,84
4477,33
9486,58
7048,93
6062,64
6152,18
5739,85
6119,49
13400,118
13548,86
12721,37
10455,49
15167,36
11156,20
1909,93
2379,99
4747,118
9162,121
314,62
13480,93
1899,27
13608,18
2797,73
3111,107
2636,73
6645,109
7955,62
12024,85
14583,82
15451,22
5022,79
2422,54
4314,96
229,50
11065,71
4304,86
5353,93
128,37
2435,51
6017,28
12649,37
9873,59
9950,59
6607,86
7239,21
14838,55
3555,67
12062,53
15578,14
12645,49
9816,59
2421,119
12251,108
12413,53
12773,76
9323,29
13289,85
4209,88
7066,37
8007,16
7086,32
6355,22
8264,28
5814,28
3008,61
5140,59
13184,118
11117,13
15446,120
10278,97
2525,74
3322,28
6985,28
11073,111
1897,74
4437,41
7413,68
7835,80
62,95
4167,112
5733,85
8421,59
9393,56
9578,116
11572,71
6961,27
10480,45
14487,108
7517,38
11676,37
9648,74
11815,26
12795,91
6293,54
1684,95
6904,27
531,37
8852,74
10391,32
8505,97
1627,31
9398,85
5532,114
1484,84
4503,112
11585,22
4436,85
169,53
14053,24
2372,112
3070,107
2908,66
4085,4
6956,56
2770,95
7763,1
14590,82
1935,108
7559,116
8201,90
6150,18
12709,74
15609,10
1834,113
10136,28
2965,118
4431,67
10940,61
15263,83
5963,28
13273,71
6382,91
5218,77
5346,118
7307,116
2618,74
14508,112
5295,51
624,51
12766,4
3174,79
3781,61
2608,108
4582,68
386,112
1435,119
4478,53
13791,18
50,37
3055,96
9255,56
808,73
1378,119
13144,67
11167,20
12841,37
1260,119
747,76
11063,71
8064,119
1853,6
6556,18
13326,92
13511,32
15030,55
6542,37
3325,51
12196,37
2551,118
652,89
3918,24
908,51
7842,52
9618,103
10844,86
4302,97
4856,67
11840,71
13690,69
14896,55
12229,59
14973,55
4865,33
5600,66
6846,38
8168,58
7201,21
10260,118
4140,27
4325,17
14806,49
499,37
6095,28
9837,59
13889,18
6390,29
8356,84
8069,29
3129,107
7220,21
11193,37
12208,72
9243,13
4381,33
3215,29
3769,59
5876,28
13570,86
9428,118
4566,86
1629,84
6683,18
2910,118
13951,59
7333,116
11178,85
10500,121
3892,38
494,53
7465,68
13599,86
15658,90
2260,79
8753,27
1884,6
3076,107
3403,51
4067,24
10899,85
9474,29
9565,92
12493,97
13357,32
13444,86
9109,54
10248,97
11150,70
7508,93
12240,118
9635,18
5590,11
1034,118
11606,95
1789,112
11535,81
7099,32
3530,5
10712,29
12952,93
1779,6
12388,111
4161,27
11733,72
13237,68
13464,56
13773,18
11619,81
9493,114
645,73
7611,58
132,28
12141,76
2174,73
10005,23
435,69
2197,30
6125,49
772,76
421,58
3910,2
9023,84
4479,53
6791,93
711,73
4854,67
10883,5
15173,36
2605,2
4696,93
1416,119
7445,32
10518,56
11851,72
11918,95
14265,36
6567,18
10437,56
13630,86
1726,95
491,59
7425,92
8665,97
10118,56
11030,71
12079,72
6543,37
5342,71
5768,58
7782,90
1241,119
9373,111
9890,59
14337,43
10494,58
14384,74
7226,32
457,72
1469,95
828,73
4401,33
2954,108
3504,67
1530,95
7663,85
3899,74
9096,116
10145,111
11627,22
13961,29
1392,84
13117,67
10497,29
12244,111
7279,37
14579,25
4805,72
13036,21
12106,72
8732,63
12651,49
13478,68
12490,113
7106,21
6391,29
1981,85
7481,71
1621,62
11276,24
7467,116
5142,72
14702,64
13096,81
2798,73
2873,118
8121,23
5887,28
6799,91
1269,84
9409,118
14389,58
4382,53
5046,76
10270,20
8370,58
1980,2
13780,74
13803,91
9281,60
4861,67
5340,96
1164,119
7912,27
8470,97
7841,1
13463,71
4851,85
2247,99
7790,92
7277,119
1046,119
4126,73
495,53
1606,95
2076,73
6004,62
10163,59
7452,21
9324,5
11446,37
12343,67
14449,65
14738,36
14877,55
9475,29
471,44
2469,54
13419,24
13847,18
14069,110
3751,99
10690,93
9579,81
10582,87
5031,79
14502,36
893,51
6517,27
15223,42
5092,79
6214,85
8854,37
2455,84
6473,93
5581,61
1760,73
7219,32
10115,90
8644,97
6156,86
5231,77
6003,28
3271,79
15014,82
7062,86
10272,20
6170,86
2654,87
12972,38
13707,93
7977,29
12772,76
275,76
8054,29
7380,68
3014,79
7346,116
2890,73
565,51
13612,86
3194,27
7166,21
9261,56
12887,74
13977,56
4849,33
483,62
2121,29
9122,54
3479,96
4285,45
6106,49
9493,37
13284,118
15378,83
1215,62
6715,28
12273,111
2534,51
12202,37
14382,37
531,93
7298,21
7112,32
5522,113
1831,113
12259,61
10062,52
971,51
7479,71
7284,45
12231,67
4095,38
4972,79
7820,1
14812,49
15444,22
8457,111
8993,45
3098,118
8406,90
4577,49
8119,23
6710,51
4364,113
4203,27
11372,17
11979,59
2371,112
13809,76
15642,49
7657,38
178,84
5849,28
12713,71
5650,23
9511,116
2072,51
11158,20
13027,27
131,86
10488,28
3528,22
8291,23
6224,93
15186,36
3477,67
5089,79
8719,97
6067,66
8780,81
3211,27
9092,85
6509,116
4383,53
2209,95
14327,36
16,37
11599,120
12661,91
5194,77
11300,59
4222,118
2280,84
11944,95
1904,27
8793,27
7255,32
3054,96
15608,100
11194,74
3851,88
9221,65
11157,70
5573,23
14094,110
9871,59
9932,59
3078,107
3632,73
10459,56
9091,53
10948,108
7007,56
10126,111
2959,68
14858,55
3495,22
4615,61
2322,11
1022,120
2450,84
7105,32
7244,21
7888,113
11568,81
8855,37
8578,51
15495,22
4609,108
2902,118
11008,56
9328,29
9067,67
13999,21
8336,97
6014,28
14715,49
1966,96
5434,112
4847,37
8187,28
15427,36
11122,13
14496,58
2915,118
2753,119
4328,97
2592,51
6346,102
8055,29
9556,116
9451,118
11925,93
7695,92
9290,56
5738,85
2981,79
4030,74
4593,67
7603,108
9769,29
10866,6
8630,97
7167,21
1790,6
7451,32
12759,4
13812,76
11914,81
6726,28
14387,49
10504,52
579,73
1628,84
6223,50
11435,79
15375,83
14383,37
1432,95
6107,86
1803,112
4545,2
11771,87
7232,32
9702,103
797,51
3294,99
4171,72
4423,33
9564,92
379,44
9953,59
6853,56
12095,112
8411,16
14477,113
4019,2
13015,21
7285,37
3526,22
4939,79
891,73
3867,118
288,92
696,73
952,51
8283,90
7831,80
12283,97
3213,88
12074,76
12307,59
3136,107
3431,28
15421,100
2311,29
5414,79
9188,94
2010,89
10290,97
13668,71
3425,67
8500,120
607,51
1693,84
13658,93
5128,51
4867,41
6922,84
7141,32
13188,118
7297,32
13782,74
9283,56
15287,100
7401,116
14542,37
8533,97
12278,113
12477,74
10798,27
11091,15
8766,81
15382,83
7786,97
9377,28
728,22
7069,37
7222,21
7036,56
5389,118
7458,68
10835,18
9353,27
10902,53
12173,76
4383,41
6039,28
6513,29
15182,100
10621,85
8570,73
14987,86
8229,90
10574,85
1472,4
9761,103
10198,28
10540,29
7359,21
11589,22
999,73
11744,65
965,73
13743,24
14423,49
11333,17
4643,74
6162,37
10070,90
1772,6
12519,6
2778,66
7420,116
5624,45
7791,103
3870,51
7129,21
1145,22
7268,32
13092,61
8751,27
870,73
8920,29
10549,59
7311,116
9566,116
12846,4
15616,83
9533,85
8892,67
11959,3
7415,32
1439,119
12148,72
13779,74
5705,38
7128,74
1305,119
3964,24
8322,16
10159,118
404,44
7556,28
10448,49
4628,67
3219,61
4884,53
11868,95
5809,64
12380,29
8045,58
8625,97
12726,49
14596,82
9404,85
15669,67
13992,72
1767,112
9229,94
1737,37
6882,56
2193,4
7475,21
11787,112
1301,84
2985,96
14900,55
11677,72
2735,84
4182,27
4603,50
7893,119
299,92
778,51
4647,71
599,73
11772,74
4465,53
13627,108
13767,21
7205,21
13860,86
3157,107
7626,58
11624,81
12701,111
4883,85
12915,95
6924,27
8759,81
10010,23
11174,93
5871,85
15013,82
9682,68
12213,72
1054,22
13090,97
15074,64
8971,97
4592,15
2805,50
10888,5
8128,118
15553,22
962,73
4616,86
753,84
1232,119
7261,32
10817,18
11035,71
2572,68
14732,37
3625,4
2704,84
5508,85
2282,96
2979,90
11302,59
14543,37
15468,22
12350,27
3635,95
1413,95
8467,28
10485,53
4109,24
10052,51
1474,95
9857,59
15666,113
9934,59
12225,37
7223,21
6467,28
8946,60
2419,54
9317,27
11642,81
12629,49
13692,97
9303,88
11841,117
8975,45
10193,28
6396,29
6875,56
1143,22
2456,91
259,84
7502,71
11001,56
11647,81
7179,32
11912,112
11415,79
12457,113
5831,28
4596,50
11476,79
4074,54
14408,37
7576,116
8415,97
7154,32
14089,59
6277,37
9326,5
11741,61
5625,37
9619,103
5261,79
13971,59
5611,22
2789,51
6965,72
7022,27
6823,30
14099,110
14720,16
13093,53
11489,61
7862,1
13468,71
4558,29
6267,118
14189,11
6766,28
11280,112
12718,74
7966,99
5716,2
8693,97
14342,10
14777,82
3533,5
2232,79
3595,22
5459,27
3965,2
9571,92
8616,28
5563,73
12381,5
13339,67
6461,27
2674,87
13913,106
5036,79
11437,87
6522,27
11696,95
5097,79
9979,56
11659,37
12670,61
3408,64
4120,24
2730,84
5668,67
6319,18
8464,111
10961,55
3584,67
186,38
5175,77
5236,77
10710,2
608,51
9442,53
3765,61
7998,29
7267,21
3826,61
2351,29
7324,116
10096,90
4462,53
4614,86
6939,30
8550,118
13775,18
14022,113
9239,56
13030,111
3484,51
7172,32
13252,61
14059,111
5487,45
7233,54
8915,28
285,116
7812,80
6412,5
7147,32
10889,29
2776,119
11094,70
9413,118
13556,18
9669,28
271,54
11496,120
13033,59
14515,92
5044,53
1347,119
3750,28
7447,92
7669,92
1314,84
9598,29
9218,23
8478,28
2340,119
2748,84
14044,110
14514,92
15088,57
7417,28
1441,95
9821,59
1152,22
14467,110
15573,14
2467,76
14209,112
938,51
15368,42
777,119
1512,84
2832,118
4208,27
8656,97
11187,111
1209,84
5793,28
10570,87
10831,61
7740,103
12293,59
4544,61
13346,37
2420,91
7393,116
12303,118
5086,85
8296,23
3317,28
625,62
5110,79
3060,107
3212,88
14604,64
4915,79
13497,32
867,73
12633,97
14289,76
14523,37
9327,5
6909,27
5427,40
3491,96
27,15
9216,56
12862,61
2304,76
4559,29
12504,97
8841,37
4606,24
11688,4
13985,21
6537,91
6969,56
1881,6
4738,97
4758,100
5493,73
5621,4
9709,103
9899,59
272,84
14730,58
2570,93
3272,79
12671,61
11418,87
12955,24
12922,93
12172,76
2845,118
5820,85
3200,107
7153,21
12745,4
5203,77
5331,0
2413,84
10958,55
5117,71
